playlist_id,playlist_owner,playlist,id,name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,key_confidence,mode_confidence,tempo_confidence,time_signature_confidence,end_of_fade_in,start_of_fade_out,mood
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,0yD66650JxhqKbW76C2qCo,Country Girl (Shake It For Me),0.0293,0.645,225560,0.904,0,2,0.0834,-4.532,1,0.0462,105.97,4,0.671,0.523,0.556,0.909,0.92,0.28209,221.88408,Energetic
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,0Nu9WA8kEbBWEsay2s8Q0U,Even If It Breaks Your Heart,0.000159,0.495,220520,0.527,0.0163,0,0.1,-4.742,1,0.0351,208.067,4,0.574,0.726,0.688,0.023,0.834,0.12726,205.05542,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,01rAwlFDrRT2FzimFTXrKB,Someone,0.345,0.604,236149,0.658,0.223,0,0.0924,-9.106,1,0.0407,120.928,4,0.281,0.671,0.652,0.434,1,0,220.89723,Chill
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,4xqrdfXkTW4T0RauPLv3WA,Heather,0.584,0.357,198040,0.425,0,5,0.322,-7.301,1,0.0333,102.078,3,0.27,0.463,0.551,0.055,0.545,0.20313,193.71246,Angry
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,1GRiBe0kNCNYpjwCHIyynI,Girl In A Country Song,0.285,0.59,217840,0.908,0,8,0.36,-3.789,1,0.084,160.028,4,0.874,0.609,0.646,0.788,0.871,0,212.92699,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,0IS8n5zMLsZxbTPjghaqgW,Don't Let Them - Flyboy Remix,0.0265,0.485,228350,0.787,0.000116,5,0.107,-5.16,1,0.19,103.004,4,0.33,0.455,0.48,0.796,1,0.32485,222.73161,Chill
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,6c7N5N7amAOpeMykjlovjI,Walked Through Hell,0.664,0.508,216865,0.404,0,10,0.104,-11.092,1,0.0788,81.713,4,0.129,0.564,0.54,0.048,0.719,0.06408,206.73888,Angry
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,0Ta3jOf8m9yCSWMVwd8Qlf,International Harvester,0.103,0.699,228653,0.837,0,2,0.231,-5.173,1,0.0428,95.493,4,0.348,0.834,0.477,0.418,0.91,0.09864,228.65334,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,73TlvcThZVK3XC1cpMTWko,Skipping Stones,0.259,0.624,256598,0.646,0.594,7,0.191,-9.636,1,0.0281,122.013,4,0.08,0.267,0.516,0.742,0.992,0,245.7774,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,0b9djfiuDIMw1zKH6gV74g,Somebody Like You,0.108,0.624,323040,0.84,0.000546,4,0.144,-5.768,1,0.0337,111.02,4,0.656,0.612,0.543,0.969,0.982,3.20435,306.2422,Energetic
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,6PERP62TejQjgHu81OHxgM,good 4 u,0.3,0.556,178148,0.661,0,6,0.101,-5.052,0,0.204,168.56,4,0.668,0,0.244,0.174,0.994,0.2176,175.50803,Angry
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,6GsAD8PgHxmEuIPTG8GP3M,It Goes Like This,0.117,0.543,186080,0.837,0,11,0.0872,-6.448,1,0.0608,168.056,4,0.506,0.393,0.494,0.029,0.519,5.28254,175.38612,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,3fY7n6r6Ky1OuFyf0qgE1O,Gratitude,0.0571,0.419,254667,0.724,0.568,8,0.144,-9.02,1,0.0323,90.004,4,0.077,0.682,0.677,0.165,0.764,2.23492,244.46548,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,1mJMD1VIQ7jWTP9DK2zmY0,Kiss Somebody,0.143,0.492,212445,0.681,0,6,0.199,-7.038,1,0.075,178.01,4,0.511,0.428,0.566,0.334,0.966,2.31619,203.13397,Energetic
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,1daDRI9ahBonbWD8YcxOIB,Angels Like You,0.0981,0.672,196453,0.642,0,5,0.1,-4.035,1,0.0313,121.981,4,0.494,0.71,0.621,0.618,1,0.22104,190.46169,Angry
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,0xgfpmTmQDHCO7fxMMG6Zw,Paradox,0.111,0.738,210000,0.617,0.783,9,0.109,-6.595,0,0.0313,123.987,4,0.343,0.295,0.457,0.626,0.369,3.18113,200.42883,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,6eUXiwxjHI3RblcwckJ7Qq,Keep Up,0.0028,0.294,212972,0.695,0.00000646,1,0.26,-5.876,1,0.0543,83.37,4,0.363,0.364,0.263,0.027,0.915,0.30222,210.34377,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,0uTkVCAf8PxMo8NJ3tFYzH,Life on Hold,0.571,0.681,207541,0.935,0.458,0,0.108,-6.392,0,0.0417,121.999,4,0.0584,0,0.064,0.75,1,0,198.37968,Chill
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,27OeeYzk6klgBh83TSvGMA,WITHOUT YOU,0.213,0.662,161385,0.413,0,0,0.134,-7.357,1,0.0299,93.005,4,0.467,0.388,0.573,0.217,0.949,0.37388,154.20952,Angry
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,5ipliYl84z26IyTnGMbZVT,River's Still Running,0.0251,0.542,189773,0.795,0,0,0.122,-5.662,1,0.0262,85.951,4,0.476,0.441,0.586,0,0.952,0.16771,178.48018,Energetic
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,4ijajhHtBsOn91S4dgkhu7,Minimum Wage,0.00187,0.546,228187,0.934,0,4,0.062,-3.796,1,0.0643,89.972,4,0.775,0.905,0.509,0.101,1,0.17778,223.19601,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,1XutAsAMUAmVgLy0RXOb1k,Light Up,0.808,0.382,228577,0.264,0.887,9,0.0851,-13.448,1,0.0378,115.794,4,0.107,0.468,0.552,0.19,0.968,0,215.88753,Chill
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,6s86N7LVaJZuU4alwKp6XO,Are you happy?,0.714,0.632,157556,0.578,0,9,0.42,-7.657,0,0.0905,139.324,4,0.297,0.455,0.512,0.635,0.958,0.21465,151.63791,Angry
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,3Qe097eJNp9MfpT2PieEw0,Don't Ya,0.0566,0.537,181210,0.693,0,9,0.146,-5.256,1,0.0847,176.004,4,0.581,0.195,0.31,0.388,1,0.16893,177.99837,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,5kVRGfWiIOcJwxIjLjesuM,Settle,0.113,0.579,252000,0.716,0.219,0,0.145,-7.64,0,0.0309,122.023,4,0.133,0,0.29,0.713,0.326,0.24966,247.47247,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,5avVDmK9FVJpd3MDO8I3Zl,Wine  Beer  Whiskey,0.617,0.727,196160,0.914,0,7,0.596,-5.85,1,0.0743,106.021,4,0.784,0.556,0.553,0.872,1,0.15007,186.82776,Energetic
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,0.524,0.449,198371,0.465,0.00000102,0,0.303,-8.964,1,0.0791,89.087,3,0.543,0.735,0.642,0.181,0,0.1458,191.55882,Angry
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,0EnCOAi1Nx7yJwlQpUoha1,Endless,0.039,0.634,227587,0.77,0.28,2,0.113,-8.499,1,0.0352,114.98,4,0.295,0.267,0.514,0.477,1,0.23728,217.39684,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,2vWFVrnWCKbuG46aG9fXrD,GOOD TIME,0.0874,0.802,214720,0.59,0,5,0.275,-7.189,1,0.0493,138.084,4,0.687,0.577,0.412,0.859,1,3.75583,211.68472,Energetic
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,5qRRiqndqXaq2QBudIrkYU,Dirty Laundry,0.0595,0.456,204093,0.874,0.0000112,10,0.111,-4.129,0,0.114,200.179,4,0.5,0.267,0.415,0.216,0.82,0.20376,194.18268,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,3bqDhyjEa7LmeK8lfmPF9d,Aura,0.96,0.55,151111,0.0603,0.874,6,0.0896,-23.048,1,0.0742,108.063,4,0.274,0.422,0.509,0.198,1,2.65288,141.0496,Chill
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,2tGvwE8GcFKwNdAXMnlbfl,happier,0.765,0.395,175933,0.443,0.00000967,6,0.0839,-9.72,1,0.133,168.924,3,0.338,0.584,0.648,0.146,1,4.68463,172.82031,Angry
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,2d48mamATjby7wgPjdrSOQ,Craving You,0.000854,0.613,223627,0.839,0,9,0.341,-3.799,0,0.0352,104.975,4,0.526,0.546,0.427,0.741,0.982,3.29143,216.99048,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,5fGzPMN2xj7vU01qcJOFRy,Chains Chilled (with Project 46),0.361,0.664,219661,0.82,0.299,0,0.1,-6.475,1,0.0982,117.968,4,0.129,0.642,0.475,0.929,0.99,4.04608,211.21451,Chill
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,15OCqNPYoLziEAsbVnqRj5,Good Without,0.0723,0.616,182121,0.576,0,11,0.375,-5.495,0,0.0532,89.962,4,0.269,0.405,0.471,0.2,0.928,0.1566,175.90857,Angry
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,3z1PqYwMtct2Dm4R9lhWnT,Gunpowder & Lead,0.153,0.333,191693,0.907,0,0,0.395,-3.191,1,0.0959,187.826,4,0.353,0.858,0.509,0.346,0.812,2.61224,185.17332,Energetic
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,139cV9ZeoqSgXAdPXIRrRU,Temporary Love,0.395,0.563,244268,0.732,0.712,0,0.0828,-8.621,0,0.0393,118.025,4,0.0397,0.36,0.393,0.691,0.994,0.20281,227.35818,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,4aGG4VOWGv9RwlYQNsBrkE,Caught Up In The Country,0.0123,0.603,160991,0.807,0,7,0.539,-6.999,1,0.045,124.099,4,0.685,0.592,0.655,0.846,0.978,0.08095,160.99124,Energetic
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,3RLshk3cDQOqWhSIRCVaXL,la di die (feat. jxdn),0.0036,0.484,195191,0.643,0,1,0.243,-4.72,1,0.0416,163.97,4,0.345,0.693,0.705,0.266,0.998,0,189.59093,Angry
37i9dQZF1DX6VdMW310YC7,Spotify,Chill Tracks,4YjIG5Py1vSzIJTLcc6ZaE,Kyoto Nights,0.279,0.782,158077,0.73,0.681,6,0.317,-7.292,0,0.0455,115.992,4,0.308,0.794,0.584,0.733,1,0.19732,149.91965,Chill
37i9dQZF1DWXLSRKeL7KwM,Spotify,Energy Booster: Country,3ts6xK5GzfMAAriT9AIBmP,Barefoot Blue Jean Night,0.202,0.599,167427,0.807,0,4,0.196,-4.679,1,0.0402,172.017,4,0.812,0.834,0.397,0.471,0.987,0.15088,154.20372,Energetic
37i9dQZF1DX4mWCZw6qYIw,Spotify,songs to scream in the car,0awuNCj9gwJEM0seER22DW,CHICKEN TENDIES,0.358,0.57,196844,0.689,0,7,0.0819,-6.242,1,0.147,100.087,4,0.568,0.568,0.571,0.362,0.801,0.11991,188.87692,Angry
